index,Giá Q3/22,Giá Q4/22,Giá Q1/23,Giá Q2/23,Giá Q3/23,Giá Q4/23,Giá Q1/24,Giá Q2/24,Giá Q3/24,Giá Q2/22
8942,153.3 199.5 246.2,124.8 181.1 250.0,122.2 152.0 215.5,116.5 145.0 284.3,129.0 191.7 292.5,125.6 202.2 335.9,157.7 208.1 285.5,184.5 250.5 360.0,166.2 253.2 372.4,
8969,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,82.0 158.0 243.0,142.0 184.0 239.0,105.0 193.0 287.0,114.0 157.0 250.0,
8975,106.0 129.0 194.0,90.0 157.0 258.0,90.0 157.0 258.0,90.0 157.0 258.0,90.0 157.0 258.0,74.0 118.0 183.0,64.0 135.0 221.0,87.0 160.0 213.0,140.0 189.0 258.0,
8982,166.0 189.0 223.0,120.0 149.0 209.0,137.0 168.0 226.0,148.0 177.0 220.0,161.0 185.0 229.0,138.0 166.0 206.0,136.0 191.0 234.0,156.0 204.0 255.0,191.0 242.0 319.0,
8997,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,82.0 158.0 243.0,142.0 184.0 239.0,105.0 193.0 287.0,114.0 157.0 250.0,
9004,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,82.0 158.0 243.0,142.0 184.0 239.0,105.0 193.0 287.0,114.0 157.0 250.0,
9005,116.0 151.0 216.0,121.0 132.0 142.0,94.0 127.0 202.0,94.0 127.0 202.0,94.0 127.0 202.0,84.0 128.0 211.0,69.0 103.0 160.0,70.0 146.0 230.0,98.0 163.0 245.0,
9009,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,82.0 158.0 243.0,142.0 184.0 239.0,105.0 193.0 287.0,114.0 157.0 250.0,
9025,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
9029,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
9030,136.0 165.0 200.0,104.0 148.0 208.0,56.0 97.0 162.0,127.0 146.0 179.0,108.0 128.0 156.0,74.0 128.0 223.0,95.0 157.0 252.0,110.0 168.0 257.0,119.0 190.0 308.0,
9068,307.0 465.0 627.0,334.0 425.0 672.0,366.0 476.0 725.0,313.0 416.0 672.0,321.0 472.0 673.0,233.0 423.0 725.0,243.0 381.0 585.0,180.0 396.0 705.0,323.0 474.0 652.0,
9069,,5.0 7.0 12.0,5.0 7.0 12.0,5.0 7.0 12.0,5.0 7.0 12.0,4.0 5.0 8.0,4.0 6.0 14.0,4.0 7.0 23.0,5.0 7.0 15.0,
9095,52.0 62.0 79.0,61.0 69.0 87.0,61.0 69.0 87.0,61.0 69.0 87.0,57.0 71.0 90.0,41.0 66.0 95.0,52.0 67.0 85.0,68.0 87.0 122.0,72.0 90.0 131.0,
9098,52.0 62.0 79.0,61.0 69.0 87.0,61.0 69.0 87.0,61.0 69.0 87.0,57.0 71.0 90.0,41.0 66.0 95.0,52.0 67.0 85.0,68.0 87.0 122.0,72.0 90.0 131.0,
9133,52.0 62.0 79.0,61.0 69.0 87.0,61.0 69.0 87.0,61.0 69.0 87.0,57.0 71.0 90.0,41.0 66.0 95.0,52.0 67.0 85.0,68.0 87.0 122.0,72.0 90.0 131.0,
9176,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9219,51.0 67.0 89.0,56.0 75.0 100.0,50.0 58.0 75.0,50.0 58.0 75.0,50.0 58.0 75.0,54.0 65.0 82.0,54.0 65.0 82.0,73.0 97.0 130.0,77.0 96.0 130.0,
9264,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9280,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9310,51.0 67.0 89.0,56.0 75.0 100.0,50.0 58.0 75.0,50.0 58.0 75.0,50.0 58.0 75.0,54.0 65.0 82.0,54.0 65.0 82.0,73.0 97.0 130.0,77.0 96.0 130.0,
9321,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9326,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9404,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9429,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9430,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9470,62.0 73.0 89.0,67.0 81.0 114.0,78.0 109.0 152.0,58.0 75.0 129.0,70.0 85.0 126.0,69.0 83.0 132.0,70.0 91.0 129.0,75.0 101.0 130.0,86.0 111.0 154.0,
9509,,92.0 121.0 226.0,92.0 121.0 226.0,100.0 116.0 137.0,100.0 123.0 179.0,99.0 121.0 161.0,99.0 121.0 161.0,128.0 165.0 297.0,153.0 174.0 238.0,
9512,155.5 190.0 259.8,151.9 160.0 238.3,149.2 157.0 270.0,149.7 155.0 170.1,,149.7 175.0 240.0,148.9 200.0 240.0,149.2 190.8 257.6,160.0 200.0 254.8,
9514,230.0 280.0 379.7,233.3 276.4 416.3,233.3 276.4 416.3,233.3 276.4 416.3,233.3 276.4 416.3,233.3 276.4 416.3,210.5 268.7 439.7,213.1 267.0 449.8,249.9 307.7 449.3,
9516,,82.2 89.9 100.0,82.2 89.9 100.0,108.4 126.3 136.8,108.4 126.3 136.8,108.4 126.3 136.8,108.4 126.3 136.8,135.1 190.7 247.1,176.9 206.9 302.8,
9517,,82.2 89.9 100.0,82.2 89.9 100.0,108.4 126.3 136.8,108.4 126.3 136.8,108.4 126.3 136.8,108.4 126.3 136.8,135.1 190.7 247.1,176.9 206.9 302.8,
9518,155.5 190.0 259.8,151.9 160.0 238.3,149.2 157.0 270.0,149.7 155.0 170.1,,149.7 175.0 240.0,148.9 200.0 240.0,149.2 190.8 257.6,160.0 200.0 254.8,
9519,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,129.1 149.7 210.9,123.2 127.0 211.5,123.2 127.0 211.5,150.5 214.5 265.3,
9520,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,129.1 149.7 210.9,123.2 127.0 211.5,123.2 127.0 211.5,150.5 214.5 265.3,
9522,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,180.0 228.2 239.2,129.1 149.7 210.9,123.2 127.0 211.5,123.2 127.0 211.5,150.5 214.5 265.3,
9535,,164.1 188.4 227.2,154.2 202.5 216.2,154.2 202.5 216.2,151.2 195.0 212.5,165.1 207.2 233.2,189.8 209.0 242.4,189.0 237.5 280.1,190.0 247.5 275.0,
9537,189.0 237.0 380.0,185.0 258.0 432.0,195.0 248.0 400.0,190.0 237.0 358.0,182.0 234.0 353.0,155.0 205.0 307.0,,170.0 250.0 328.0,170.0 239.0 364.0,
9540,189.0 237.0 380.0,185.0 258.0 432.0,195.0 248.0 400.0,190.0 237.0 358.0,182.0 234.0 353.0,155.0 205.0 307.0,,170.0 250.0 328.0,170.0 239.0 364.0,
9544,185.0 243.0 313.0,,166.0 209.0 316.0,169.0 211.0 281.0,179.0 253.0 428.0,149.0 199.0 261.0,129.0 326.0 772.0,156.0 271.0 460.0,184.0 298.0 500.0,
9546,,74.0 84.0 95.0,74.0 84.0 95.0,74.0 84.0 95.0,74.0 84.0 95.0,74.0 84.0 95.0,74.0 84.0 95.0,74.0 84.0 95.0,107.0 118.0 166.0,
9547,185.0 243.0 313.0,,166.0 209.0 316.0,169.0 211.0 281.0,179.0 253.0 428.0,149.0 199.0 261.0,129.0 326.0 772.0,156.0 271.0 460.0,184.0 298.0 500.0,
9549,311.0 382.0 470.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,168.0 217.0 340.0,171.0 229.0 324.0,128.0 220.0 350.0,159.0 283.0 537.0,
9551,311.0 382.0 470.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,168.0 217.0 340.0,171.0 229.0 324.0,128.0 220.0 350.0,159.0 283.0 537.0,
9552,185.0 243.0 313.0,,166.0 209.0 316.0,169.0 211.0 281.0,179.0 253.0 428.0,149.0 199.0 261.0,129.0 326.0 772.0,156.0 271.0 460.0,184.0 298.0 500.0,
9556,311.0 382.0 470.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,168.0 217.0 340.0,171.0 229.0 324.0,128.0 220.0 350.0,159.0 283.0 537.0,
9563,,84.0 107.0 152.0,84.0 107.0 152.0,84.0 107.0 152.0,84.0 107.0 152.0,98.0 114.0 152.0,98.0 114.0 152.0,77.0 98.0 143.0,80.0 136.0 361.0,
9564,185.0 243.0 313.0,,166.0 209.0 316.0,169.0 211.0 281.0,179.0 253.0 428.0,149.0 199.0 261.0,129.0 326.0 772.0,156.0 271.0 460.0,184.0 298.0 500.0,
9567,185.0 243.0 313.0,,166.0 209.0 316.0,169.0 211.0 281.0,179.0 253.0 428.0,149.0 199.0 261.0,129.0 326.0 772.0,156.0 271.0 460.0,184.0 298.0 500.0,
9576,311.0 382.0 470.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,187.0 288.0 508.0,168.0 217.0 340.0,171.0 229.0 324.0,128.0 220.0 350.0,159.0 283.0 537.0,
9577,72.0 108.0 200.0,72.0 108.0 200.0,72.0 108.0 200.0,72.0 108.0 200.0,72.0 108.0 200.0,79.0 138.0 199.0,81.0 137.0 200.0,113.0 170.0 212.0,125.0 168.0 235.0,
9584,185.0 243.0 313.0,,166.0 209.0 316.0,169.0 211.0 281.0,179.0 253.0 428.0,149.0 199.0 261.0,129.0 326.0 772.0,156.0 271.0 460.0,184.0 298.0 500.0,
9587,72.0 108.0 200.0,72.0 108.0 200.0,72.0 108.0 200.0,72.0 108.0 200.0,72.0 108.0 200.0,79.0 138.0 199.0,81.0 137.0 200.0,113.0 170.0 212.0,125.0 168.0 235.0,
9588,,199.2 291.5 378.2,199.2 291.5 378.2,199.2 291.5 378.2,40.0 47.0 273.1,41.8 250.0 317.3,41.2 254.4 291.7,37.0 44.0 248.7,37.0 42.2 67.0,
9589,172.8 240.0 288.9,121.8 213.1 281.3,121.8 213.1 281.3,121.8 213.1 281.3,121.8 213.1 281.3,200.0 222.7 256.0,200.0 221.7 250.7,230.0 250.0 291.9,250.0 255.4 286.2,
9614,41.0 57.0 96.0,38.0 50.0 85.0,43.0 56.0 86.0,42.0 48.0 55.0,46.0 50.0 58.0,25.0 50.0 101.0,42.0 51.0 69.0,40.0 55.0 77.0,50.0 63.0 91.0,
9638,41.0 57.0 96.0,38.0 50.0 85.0,43.0 56.0 86.0,42.0 48.0 55.0,46.0 50.0 58.0,25.0 50.0 101.0,42.0 51.0 69.0,40.0 55.0 77.0,50.0 63.0 91.0,
9647,41.0 57.0 96.0,38.0 50.0 85.0,43.0 56.0 86.0,42.0 48.0 55.0,46.0 50.0 58.0,25.0 50.0 101.0,42.0 51.0 69.0,40.0 55.0 77.0,50.0 63.0 91.0,
9682,,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,66.7 69.5 80.4,67.7 85.4 100.7,89.1 94.8 109.3,91.9 104.0 123.0,
9683,,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,66.7 69.5 80.4,67.7 85.4 100.7,89.1 94.8 109.3,91.9 104.0 123.0,
9684,,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,66.7 69.5 80.4,67.7 85.4 100.7,89.1 94.8 109.3,91.9 104.0 123.0,
9686,,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,66.7 69.5 80.4,67.7 85.4 100.7,89.1 94.8 109.3,91.9 104.0 123.0,
9696,,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,67.3 77.4 87.9,66.7 69.5 80.4,67.7 85.4 100.7,89.1 94.8 109.3,91.9 104.0 123.0,
