Xã/Phường,Quận/Huyện,Tỉnh/Thành phố,Chủ đầu tư,Tên dự án,Phân loại,Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Mặt tiền,Hướng nhà,Hướng ban công,Thông tin khác,Lịch sử giá,Khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",96 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Hợp đồng mua bán,Không có thông tin,6 m,Không có thông tin,Không có thông tin,Đường vào: 13 m,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",72 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Thị trấn Phùng,Đan Phượng,Hà Nội,Công ty TNHH Đầu Tư và Phát triển DIA,The Phoenix Garden,"Nhà biệt thự, liền kề tại The Phoenix Garden",200 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Đường vào: 24 m,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",238 m²,"23,68 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15 m,Không có thông tin,Không có thông tin,Đường vào: 12 m; Số tầng: 4 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",72 m²,Thỏa thuận,4 phòng,4 phòng,Đang chờ sổ,Không nội thất,5 m,Đông - Bắc,Đông - Bắc,"Đường vào: 13,5 m; Số tầng: 4 tầng",Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",75 m²,Thỏa thuận,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không có thông tin,5 m,Đông - Bắc,Không có thông tin,Đường vào: 13 m; Số tầng: 4 tầng,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Thị trấn Phùng,Đan Phượng,Hà Nội,Công ty TNHH Đầu Tư và Phát triển DIA,The Phoenix Garden,"Nhà biệt thự, liền kề tại The Phoenix Garden",200 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Tây - Nam,Không có thông tin,"Đường vào: 13,5 m",Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",90 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",300 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",90 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",200 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,10 m,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",72 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",72 m²,Thỏa thuận,4 phòng,4 phòng,Hợp đồng mua bán,Cơ bản,5 m,Tây - Bắc,Đông - Nam,Số tầng: 5 tầng,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Nghĩa Trụ,Văn Giang,Hưng Yên,Tập đoàn Vingroup,The Crown - Vinhomes Ocean Park 3,"Nhà biệt thự, liền kề tại The Crown - Vinhomes Ocean Park 3",54 m²,"7,6 tỷ",Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Số tầng: 5 tầng; Số tòa: 10,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5","130,7 m²",Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",80 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",75 m²,140 triệu/m²,Không có thông tin,Không có thông tin,Đang chờ sổ,Không có thông tin,5 m,Tây - Nam,Không có thông tin,Số tầng: 3 tầng,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",75 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ lâu dài,Không có thông tin,5 m,Không có thông tin,Không có thông tin,"Đường vào: 13,5 m",Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Nghĩa Trụ,Văn Giang,Hưng Yên,Tập đoàn Vingroup,The Crown - Vinhomes Ocean Park 3,"Nhà biệt thự, liền kề tại The Crown - Vinhomes Ocean Park 3",78 m²,"11,68 tỷ",Không có thông tin,Không có thông tin,Hợp đồng mua bán,Không nội thất,6 m,Đông - Nam,Đông - Nam,Đường vào: 13 m; Số tòa: 10,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",70 m²,Thỏa thuận,Không có thông tin,Không có thông tin,"Sổ đỏ lâu dài, sẵn sàng ở luôn.",Tặng lại nội thất siêu đẳng cấp.,Không có thông tin,Không có thông tin,Không có thông tin,"Đường vào: 13,5 m",Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",150 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",60 m²,Thỏa thuận,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không có thông tin,5 m,Đông - Bắc,Không có thông tin,Số tầng: 4 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",75 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",60 m²,10 tỷ,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,Đông - Bắc,Đông - Bắc,Đường vào: 10 m; Số tầng: 4 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",200 m²,100 triệu/m²,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,12 m,Tây - Bắc,Tây - Bắc,Đường vào: 13 m; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",75 m²,13 tỷ,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Đường vào: 13 m; Số tầng: 4 tầng,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",80 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Đầy đủ,Không có thông tin,Không có thông tin,Không có thông tin,Đường vào: 13 m; Số tầng: 4 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",80 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Đầy đủ,Không có thông tin,Tây - Bắc,Không có thông tin,Số tầng: 4 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",75 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,5 m,Không có thông tin,Không có thông tin,"Đường vào: 13,5 m; Số tầng: 4 tầng",Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",204 m²,25 tỷ,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,12 m,Đông - Nam,Đông - Nam,Số tầng: 3 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Tân Lập,Đan Phượng,Hà Nội,Đang cập nhật,Noble Palace Tây Thăng Long,"Nhà biệt thự, liền kề tại Noble Palace Tây Thăng Long",75 m²,Thỏa thuận,4 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,5 m,Đông - Nam,Không có thông tin,Đường vào: 13 m; Số tầng: 5 tầng,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",80 m²,Thỏa thuận,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,5 m,Đông - Nam,Đông - Nam,Đường vào: 27 m; Số tầng: 4 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5",78 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,5 m,Không có thông tin,Không có thông tin,"Đường vào: 13,5 m",Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tân Lập,Đan Phượng,Hà Nội,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),Khu đô thị mới Tân Tây Đô,"Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô",80 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Tây - Bắc,Không có thông tin,Đường vào: 24 m; Số tầng: 4 tầng; Số tòa: 3,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Dự án Tân Lập Cienco 5,Đan Phượng,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu nhà ở xã Tân Lập - Cienco 5,"Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5","68,6 m²","9,8 tỷ",5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,5 m,Tây - Nam,Tây - Nam,Đường vào: 13 m; Số tầng: 4 tầng,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Tân Hội,Đan Phượng,Hà Nội,Tập đoàn Vingroup,Vinhomes Wonder Park,"Nhà biệt thự, liền kề tại Vinhomes Wonder Park",96 m²,200 triệu/m²,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Đường vào: 13 m,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Thị trấn Phùng,Đan Phượng,Hà Nội,Công ty TNHH Đầu Tư và Phát triển DIA,The Phoenix Garden,"Nhà biệt thự, liền kề tại The Phoenix Garden",200 m²,150 triệu/m²,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,8 m,Tây - Nam,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Thị trấn Phùng,Đan Phượng,Hà Nội,Công ty TNHH Đầu Tư và Phát triển DIA,The Phoenix Garden,"Nhà biệt thự, liền kề tại The Phoenix Garden",300 m²,150 triệu/m²,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,12 m,Đông - Bắc,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Thượng Mỗ,Đan Phượng,Hà Nội,Không có thông tin,Không có thông tin,Nhà mặt phố tại xã Thượng Mỗ,90 m²,"4,5 tỷ",Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
